86611,201,DANCE,022B,MW,12:15 PM,01:35 PM,VPA116
87403,201,DANCE,022C,MW,12:15 PM,01:35 PM,VPA116
86612,201,DANCE,050,MW,09:15 AM,10:35 AM,VPA116
86613,201,DANCE,051,MW,09:15 AM,10:35 AM,VPA116
86614,201,DANCE,051B,MW,09:15 AM,10:35 AM,VPA116
86305,201,ECON,010A,MW,09:15 AM,10:35 AM,C209
86306,202,ECON,010A,TTH,09:15 AM,10:35 AM,C209
86307,203,ECON,010A,TTH,10:45 AM,12:05 PM,C209
86308,204,ECON,010A,TTH,01:45 PM,03:05 PM,C209
86309,205,ECON,010A,W,06:30 PM,09:35 PM,C209
86310,201,ECON,010B,MW,10:45 AM,12:05 PM,C209
86311,202,ECON,010B,TTH,07:45 AM,09:05 AM,C209
86312,203,ECON,010B,TH,06:30 PM,09:35 PM,C209
86313,201,EDIT,010,,,,LE228
86314,201,EDIT,022,,,,LE231
86315,201,EDIT,026,M,10:00 AM,11:50 AM,LE228
86315,201,EDIT,026,,,,LE228
86082,201,EDUC,013MS,MW,03:15 PM,04:35 PM,A5132
85650,201,ENGL,001A,MW,07:45 AM,09:05 AM,SC102
85651,202,ENGL,001A,MW,07:45 AM,09:05 AM,PE106A
85652,203,ENGL,001A,MW,09:15 AM,10:35 AM,PE106A
85653,204,ENGL,001A,TTH,09:15 AM,10:35 AM,PE107
85654,205,ENGL,001A,MW,10:45 AM,12:05 PM,PE106A
85655,206,ENGL,001A,MW,10:45 AM,12:05 PM,SC102
85656,207,ENGL,001A,MW,12:15 PM,01:35 PM,PE106A
85657,208,ENGL,001A,MW,01:45 PM,03:05 PM,PE106A
85658,209,ENGL,001A,TTH,03:15 PM,06:20 PM,SC102
85659,210,ENGL,001A,TTH,07:45 AM,09:05 AM,C101C
